<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.12.17	17:30:00	39438	39947	39121	39947	36486	739345704	0
2008.12.18	11:00:00	39947	40358	39947	40285	7826	296192970	0
2008.12.18	11:30:00	40276	40498	40271	40475	9674	152256808	0
2008.12.18	12:00:00	40450	40455	40201	40201	11689	188241647	0
2008.12.18	12:30:00	40188	40198	39493	39749	24243	460937958	0
2008.12.18	13:00:00	39828	39978	39723	39959	11700	191691305	0
2008.12.18	13:30:00	39972	40038	39933	39933	9516	170027746	0
2008.12.18	14:00:00	39911	39985	39685	39713	9810	167111849	0
2008.12.18	14:30:00	39745	39863	39709	39863	8038	114672625	0
2008.12.18	15:00:00	39884	39901	39631	39631	9525	126514507	0
2008.12.18	15:30:00	39638	40025	39638	40025	12929	199540491	0
2008.12.18	16:00:00	40017	40111	39856	39856	11477	180145308	0
2008.12.18	16:30:00	39842	39927	39767	39767	13628	212919123	0
2008.12.18	17:00:00	39781	39781	38995	39161	21615	325331048	0
2008.12.18	17:30:00	39151	39489	39130	39441	11693	201661048	0
2008.12.18	18:00:00	39443	39536	39443	39536	2605	158125341	0
2008.12.19	11:00:00	39535	39535	39018	39261	9755	185693616	0
2008.12.19	11:30:00	39225	39678	39216	39678	11938	206867617	0
2008.12.19	12:00:00	39688	39712	39373	39382	11770	213428440	0
2008.12.19	12:30:00	39268	39556	39148	39355	14509	231066620	0
2008.12.19	13:00:00	39357	39785	39357	39777	12851	223809062	0
2008.12.19	13:30:00	39773	39773	39460	39467	10180	127108131	0
2008.12.19	14:00:00	39487	39535	39323	39323	7589	108765673	0
2008.12.19	14:30:00	39310	39365	39001	39001	9990	138391117	0
2008.12.19	15:00:00	39003	39003	38728	38917	12652	191423657	0
2008.12.19	15:30:00	38940	39065	38940	39022	9393	148940750	0
2008.12.19	16:00:00	39027	39140	38991	39105	10519	160926336	0
2008.12.19	16:30:00	39138	39201	38910	38939	10609	154024140	0
2008.12.19	17:00:00	38942	38991	38754	38941	10632	175117339	0
2008.12.19	17:30:00	38917	39170	38893	39019	8657	137373871	0
2008.12.19	18:00:00	39009	39149	39004	39131	2752	150099828	0
2008.12.22	11:00:00	39140	39452	39140	39311	7740	110039265	0
2008.12.22	11:30:00	39324	39324	39137	39158	7152	83624581	0
2008.12.22	12:00:00	39150	39150	38904	38956	6813	81735796	0
2008.12.22	12:30:00	38939	39100	38869	38925	9039	133202698	0
2008.12.22	13:00:00	38919	38919	38187	38249	14886	239386220	0
2008.12.22	13:30:00	38287	38442	38228	38370	7753	110961447	0
2008.12.22	14:00:00	38381	38381	38156	38173	7656	106578540	0
2008.12.22	14:30:00	38163	38163	37729	37927	14290	188675507	0
2008.12.22	15:00:00	37940	37940	37699	37776	9875	126653813	0
2008.12.22	15:30:00	37740	37811	37625	37765	10554	149372260	0
2008.12.22	16:00:00	37774	37878	37764	37788	9891	121718875	0
2008.12.22	16:30:00	37784	37809	37573	37689	12854	162777409	0
2008.12.22	17:00:00	37687	37839	37478	37516	12860	205769172	0
2008.12.22	17:30:00	37528	37698	37511	37619	11043	288224486	0
2008.12.23	11:00:00	37617	37996	37617	37891	5996	121262910	0
2008.12.23	11:30:00	37880	37992	37831	37981	7446	92265680	0
2008.12.23	12:00:00	37986	37986	37885	37922	6004	81573713	0
2008.12.23	12:30:00	37993	38005	37849	37998	11705	143797465	0
2008.12.23	13:00:00	37987	37987	37662	37837	8540	107107186	0
2008.12.23	13:30:00	37837	37937	37837	37883	5082	64748393	0
2008.12.23	14:00:00	37880	37885	37545	37545	4690	59448948	0
2008.12.23	14:30:00	37545	37699	37468	37468	6450	87424201	0
2008.12.23	15:00:00	37454	37566	37442	37501	9258	91605792	0
2008.12.23	15:30:00	37484	37602	37466	37510	9940	134472590	0
2008.12.23	16:00:00	37493	37493	37321	37358	9281	105489722	0
2008.12.23	16:30:00	37361	37370	37084	37217	10325	113422719	0
2008.12.23	17:00:00	37209	37251	36910	36984	11838	121678552	0
2008.12.23	17:30:00	36990	36990	36452	36471	16683	329990506	0
2008.12.26	11:00:00	36470	37111	36470	37036	3949	57931711	0
2008.12.26	11:30:00	37036	37136	37023	37034	4607	52920133	0
2008.12.26	12:00:00	37038	37040	36891	36943	3759	40812163	0
2008.12.26	12:30:00	36927	37101	36902	37016	6723	78181757	0
2008.12.26	13:00:00	37031	37069	36654	36657	5230	57057125	0
2008.12.26	13:30:00	36647	36674	36541	36551	4283	43434280	0
2008.12.26	14:00:00	36580	36580	36334	36383	4206	42029763	0
2008.12.26	14:30:00	36393	36517	36393	36478	3945	39286284	0
2008.12.26	15:00:00	36483	36522	36434	36442	4731	52524604	0
2008.12.26	15:30:00	36443	36493	36334	36392	4611	53176312	0
2008.12.26	16:00:00	36387	36501	36383	36501	4360	39530872	0
2008.12.26	16:30:00	36515	36595	36515	36584	5007	53958908	0
2008.12.26	17:00:00	36586	36789	36572	36773	5129	59444195	0
2008.12.26	17:30:00	36784	36880	36774	36864	6702	176660920	0
2008.12.29	11:00:00	36864	37631	36864	37399	6873	111492726	0
2008.12.29	11:30:00	37358	37374	37130	37147	7962	106002450	0
2008.12.29	12:00:00	37140	37270	37140	37270	7212	77296568	0
2008.12.29	12:30:00	37319	37350	37165	37187	12914	169708629	0
2008.12.29	13:00:00	37184	37222	36954	37003	10500	123130391	0
2008.12.29	13:30:00	37011	37098	36886	36904	7873	91078137	0
2008.12.29	14:00:00	36892	36906	36827	36850	7076	70128422	0
2008.12.29	14:30:00	36848	36964	36846	36961	7320	86589858	0
2008.12.29	15:00:00	36954	37004	36921	36974	7614	90869438	0
2008.12.29	15:30:00	36974	37051	36932	36936	9241	111837228	0
2008.12.29	16:00:00	36896	36896	36640	36644	10175	127393888	0
2008.12.29	16:30:00	36638	36791	36638	36767	8347	97314801	0
2008.12.29	17:00:00	36744	36806	36646	36806	9484	100316526	0
2008.12.29	17:30:00	36820	36914	36777	36907	6514	93124860	0
2008.12.29	18:00:00	36909	37062	36909	37060	2040	92327140	0
2008.12.30	11:00:00	37070	37737	37070	37668	6785	85936851	0
2008.12.30	11:30:00	37668	37668	37417	37443	6094	86538489	0
2008.12.30	12:00:00	37426	37476	37370	37370	4607	69686274	0
2008.12.30	12:30:00	37322	37322	37065	37200	11005	164381888	0
2008.12.30	13:00:00	37181	37520	37088	37520	6873	110698500	0
2008.12.30	13:30:00	37527	37622	37527	37531	6586	123080212	0
2008.12.30	14:00:00	37525	37533	37401	37431	5060	77337228	0
2008.12.30	14:30:00	37456	37689	37456	37667	6677	107514233	0
2008.12.30	15:00:00	37664	37690	37573	37586	6000	96190497	0
2008.12.30	15:30:00	37564	37660	37439	37608	7993	134465167	0
2008.12.30	16:00:00	37586	37600	37507	37590	6430	98312297	0
2008.12.30	16:30:00	37604	37629	37560	37571	6595	90290982	0
2008.12.30	17:00:00	37574	37744	37563	37734	8624	113395877	0
2008.12.30	17:30:00	37737	37783	37469	37550	11539	913307553	0
2009.01.02	11:00:00	37550	38192	37550	37974	5616	89860477	0
2009.01.02	11:30:00	37977	38068	37971	38058	4340	46985157	0
2009.01.02	12:00:00	38057	38318	38053	38308	5389	72567177	0
2009.01.02	12:30:00	38360	38757	38360	38549	15777	204252272	0
2009.01.02	13:00:00	38543	39152	38543	39139	11941	136618693	0
2009.01.02	13:30:00	39137	39375	39097	39375	9839	114040048	0
2009.01.02	14:00:00	39369	39520	39335	39520	9402	120227618	0
2009.01.02	14:30:00	39553	39722	39516	39638	11438	136307460	0
2009.01.02	15:00:00	39601	39712	39555	39698	8135	120097420	0
2009.01.02	15:30:00	39702	39908	39702	39843	9312	124157385	0
2009.01.02	16:00:00	39840	39903	39759	39903	6899	99386199	0
2009.01.02	16:30:00	39897	40012	39862	39976	6155	94317061	0
2009.01.02	17:00:00	39975	40031	39865	40031	6728	113475998	0
2009.01.02	17:30:00	40047	40265	40047	40244	10419	461186834	0
2009.01.05	11:00:00	40243	40243	39526	39781	9845	148329504	0
2009.01.05	11:30:00	39787	39875	39723	39837	9775	166556199	0
2009.01.05	12:00:00	39827	39903	39749	39874	8487	122902282	0
2009.01.05	12:30:00	39939	40116	39859	39886	13862	228608121	0
2009.01.05	13:00:00	39920	40547	39920	40547	12662	206723644	0
2009.01.05	13:30:00	40542	41085	40542	41051	19117	285926747	0
2009.01.05	14:00:00	41027	41091	40916	40941	14194	228382708	0
2009.01.05	14:30:00	40915	40999	40800	40934	10500	189603679	0
2009.01.05	15:00:00	40910	41507	40896	41373	19954	324755288	0
2009.01.05	15:30:00	41358	41440	41255	41437	13597	220232789	0
2009.01.05	16:00:00	41439	41798	41439	41798	17207	318855631	0
2009.01.05	16:30:00	41834	41889	41628	41787	16529	288268607	0
2009.01.05	17:00:00	41807	41872	41710	41797	14612	241119285	0
2009.01.05	17:30:00	41789	41814	41399	41519	16751	497832553	0
2009.01.06	11:00:00	41520	42066	41520	41886	11026	253860231	0
2009.01.06	11:30:00	41895	42195	41694	42195	12285	251648906	0
2009.01.06	12:00:00	42210	42330	41927	41929	12969	301204938	0
2009.01.06	12:30:00	41935	42194	41812	42120	20763	399821851	0
2009.01.06	13:00:00	42145	42152	41702	41770	17108	314523412	0
2009.01.06	13:30:00	41771	41899	41771	41823	9788	202131276	0
2009.01.06	14:00:00	41851	41851	41617	41787	9290	168761362	0
2009.01.06	14:30:00	41795	41856	41761	41815	8758	155244933	0
2009.01.06	15:00:00	41812	41998	41803	41959	9490	167136903	0
2009.01.06	15:30:00	41952	42279	41952	42270	14789	237844523	0
2009.01.06	16:00:00	42243	42266	42021	42133	11656	190761820	0
2009.01.06	16:30:00	42112	42203	42088	42120	11931	199232056	0
2009.01.06	17:00:00	42120	42292	42024	42175	14759	252950902	0
2009.01.06	17:30:00	42208	42363	42177	42312	14195	368005612	0
2009.01.07	11:00:00	42308	42308	41351	41464	12779	294602448	0
2009.01.07	11:30:00	41440	41666	41327	41563	9688	156487955	0
2009.01.07	12:00:00	41556	41556	41384	41483	8520	140367627	0
2009.01.07	12:30:00	41505	41505	41229	41395	15431	233006791	0
2009.01.07	13:00:00	41392	41458	41070	41103	9461	162803408	0
2009.01.07	13:30:00	41058	41058	40728	40955	11062	210482732	0
2009.01.07	14:00:00	40964	41047	40874	40874	7288	103617891	0
2009.01.07	14:30:00	40827	41038	40778	40987	8829	128533533	0
2009.01.07	15:00:00	41002	41002	40780	40780	8143	105942145	0
2009.01.07	15:30:00	40795	40867	40647	40647	9520	125506000	0
2009.01.07	16:00:00	40655	40746	40563	40692	11008	158359913	0
2009.01.07	16:30:00	40706	40855	40666	40673	8641	150478513	0
2009.01.07	17:00:00	40674	40780	40657	40696	9174	139664612	0
2009.01.07	17:30:00	40694	40820	40629	40820	13749	378644347	0
2009.01.08	11:00:00	40819	40819	40251	40522	10629	200533616	0
2009.01.08	11:30:00	40647	41211	40612	40696	14568	250900517	0
2009.01.08	12:00:00	40679	40715	40506	40604	7831	131876094	0
2009.01.08	12:30:00	40575	40849	40575	40673	12651	219520565	0
2009.01.08	13:00:00	40677	40833	40383	40539	12158	203628107	0
2009.01.08	13:30:00	40492	40784	40390	40670	7667	127785632	0
2009.01.08	14:00:00	40676	40895	40659	40670	8323	151764013	0
2009.01.08	14:30:00	40612	40693	40470	40549	8422	127682213	0
2009.01.08	15:00:00	40552	40888	40552	40883	9167	139839938	0
2009.01.08	15:30:00	40869	41350	40869	41146	13042	220742075	0
2009.01.08	16:00:00	41131	41165	41029	41067	9842	176431851	0
2009.01.08	16:30:00	41038	41290	41028	41161	11766	158199575	0
2009.01.08	17:00:00	41169	41585	41169	41458	15406	224576098	0
2009.01.08	17:30:00	41443	41991	41364	41991	21914	504041066	0
2009.01.09	11:00:00	41992	42010	41605	41791	8637	151682317	0
2009.01.09	11:30:00	41983	42525	41983	42508	17799	361076791	0
2009.01.09	12:00:00	42508	42512	42296	42366	11902	213947676	0
2009.01.09	12:30:00	42317	42354	41188	41301	26364	460198436	0
2009.01.09	13:00:00	41294	41470	41216	41216	14343	215780298	0
2009.01.09	13:30:00	41209	41412	41181	41320	8546	123067668	0
2009.01.09	14:00:00	41329	41663	41317	41590	9873	134036338	0
2009.01.09	14:30:00	41557	41581	41414	41541	8858	153562952	0
2009.01.09	15:00:00	41513	41754	41509	41638	9978	153529523	0
2009.01.09	15:30:00	41593	41675	41564	41627	8935	148593184	0
2009.01.09	16:00:00	41635	41739	41425	41525	10680	178715890	0
2009.01.09	16:30:00	41516	41649	41442	41526	10785	141782736	0
2009.01.09	17:00:00	41539	41855	41539	41765	11225	179269842	0
2009.01.09	17:30:00	41759	41898	41583	41583	16620	353474442	0
2009.01.12	11:00:00	41585	41585	40486	40516	9716	145981615	0
2009.01.12	11:30:00	40532	40851	40532	40756	9386	188366295	0
2009.01.12	12:00:00	40770	40827	40695	40827	9540	125216762	0
2009.01.12	12:30:00	40772	40778	40213	40267	20542	345801959	0
2009.01.12	13:00:00	40262	40262	39946	40085	15515	272882800	0
2009.01.12	13:30:00	40070	40198	40060	40060	7973	96814658	0
2009.01.12	14:00:00	40054	40059	39790	39790	10743	142010206	0
2009.01.12	14:30:00	39764	39768	39612	39704	12374	176412466	0
2009.01.12	15:00:00	39662	39816	39609	39735	10426	143127411	0
2009.01.12	15:30:00	39736	39871	39550	39550	13339	198416034	0
2009.01.12	16:00:00	39534	39716	39529	39623	11300	176043541	0
2009.01.12	16:30:00	39617	39824	39551	39727	12540	208686675	0
2009.01.12	17:00:00	39713	39713	39477	39552	17820	265169558	0
2009.01.12	17:30:00	39502	39506	39345	39403	18274	415870146	0
2009.01.13	11:00:00	39397	39397	38623	38956	10350	288956869	0
2009.01.13	11:30:00	38962	39194	38962	39170	12246	194708206	0
2009.01.13	12:00:00	39217	39338	39200	39224	11555	155275879	0
2009.01.13	12:30:00	39301	40153	39227	40084	26798	450705159	0
2009.01.13	13:00:00	40080	40269	39862	39962	18679	252040857	0
2009.01.13	13:30:00	39966	39966	39782	39855	10196	160531875	0
2009.01.13	14:00:00	39839	39853	39667	39800	9823	115423478	0
2009.01.13	14:30:00	39805	40024	39763	39981	11425	159661757	0
2009.01.13	15:00:00	39978	40051	39944	40039	12508	154665774	0
2009.01.13	15:30:00	40058	40323	40058	40128	14000	201896087	0
2009.01.13	16:00:00	40107	40107	39392	39624	16687	259976874	0
2009.01.13	16:30:00	39614	39618	39206	39279	14649	226609543	0
2009.01.13	17:00:00	39273	39464	39203	39306	12609	180953536	0
2009.01.13	17:30:00	39309	39802	39298	39544	14665	314357485	0
2009.01.14	11:00:00	39537	39570	39257	39350	10005	175992477	0
2009.01.14	11:30:00	39225	39225	38807	38834	13679	244481424	0
2009.01.14	12:00:00	38846	38860	38556	38702	12017	224802431	0
2009.01.14	12:30:00	38783	38783	38194	38327	27410	448793453	0
2009.01.14	13:00:00	38285	38504	38022	38038	18543	234013255	0
2009.01.14	13:30:00	38014	38014	37658	37950	19761	621333582	0
2009.01.14	14:00:00	37952	38112	37716	38104	15774	363285396	0
2009.01.14	14:30:00	38094	38198	37981	38125	12800	186803075	0
2009.01.14	15:00:00	38124	38147	37918	37976	12474	164670065	0
2009.01.14	15:30:00	37966	38072	37860	38040	12427	167797908	0
2009.01.14	16:00:00	38052	38202	37974	37974	12832	191893866	0
2009.01.14	16:30:00	37972	38109	37963	38092	11429	149248851	0
2009.01.14	17:00:00	38048	38416	37979	38295	15740	238423491	0
2009.01.14	17:30:00	38324	38479	37982	37982	16741	400330471	0
2009.01.15	11:00:00	37993	38215	37804	38161	8543	131209094	0
2009.01.15	11:30:00	38236	38519	38054	38348	10935	178990003	0
2009.01.15	12:00:00	38342	38635	38308	38438	9728	130467517	0
2009.01.15	12:30:00	38426	38453	37609	37723	24458	369332564	0
2009.01.15	13:00:00	37824	37834	36861	36861	27711	372578233	0
2009.01.15	13:30:00	36870	37258	36806	37202	15555	184224065	0
2009.01.15	14:00:00	37208	37613	37184	37598	11188	171722628	0
2009.01.15	14:30:00	37583	37710	37348	37625	12850	174952276	0
2009.01.15	15:00:00	37598	37598	36994	37022	17081	229814937	0
2009.01.15	15:30:00	37039	37239	36927	37148	12108	201488322	0
2009.01.15	16:00:00	37186	37354	37136	37354	10161	175253241	0
2009.01.15	16:30:00	37380	38227	37380	38189	17945	328670168	0
2009.01.15	17:00:00	38215	38917	38215	38917	25845	427141603	0
2009.01.15	17:30:00	38904	39197	38904	39142	20629	445767646	0
2009.01.15	18:30:00	39142	39151	39142	39151	213	25511580	0
2009.01.16	11:00:00	39149	39764	39149	39736	12625	224623196	0
2009.01.16	11:30:00	39782	39799	39484	39733	12299	234415695	0
2009.01.16	12:00:00	39736	39888	39716	39852	9503	195762145	0
2009.01.16	12:30:00	39866	39904	39434	39536	22238	355448695	0
2009.01.16	13:00:00	39494	39611	39328	39562	14308	240755304	0
2009.01.16	13:30:00	39529	39669	39394	39443	9806	142627388	0
2009.01.16	14:00:00	39436	39464	39252	39356	9860	141012906	0
2009.01.16	14:30:00	39360	39365	39009	39053	11925	177027322	0
2009.01.16	15:00:00	39055	39115	38578	38701	14780	252609097	0
2009.01.16	15:30:00	38709	39145	38709	39145	12369	192527381	0
2009.01.16	16:00:00	39179	39265	38941	39039	12400	177454964	0
2009.01.16	16:30:00	39123	39377	39047	39218	14925	216101412	0
2009.01.16	17:00:00	39206	39375	39133	39276	14344	188212973	0
2009.01.16	17:30:00	39296	39347	39192	39342	14059	274545370	0
2009.01.19	11:00:00	39351	39570	38926	39022	7249	119559055	0
2009.01.19	11:30:00	39035	39230	38894	39230	8293	112580894	0
2009.01.19	12:00:00	39213	39213	39080	39111	5329	78652120	0
2009.01.19	12:30:00	39099	39100	38919	38960	6546	86426056	0
2009.01.19	13:00:00	38958	39050	38951	38966	4277	45393835	0
2009.01.19	13:30:00	38935	38941	38748	38749	8321	107954272	0
2009.01.19	14:00:00	38751	38926	38742	38926	4823	64813252	0
2009.01.19	14:30:00	38924	38933	38700	38823	7152	103394550	0
2009.01.19	15:00:00	38825	39038	38825	39024	5660	87576052	0
2009.01.19	15:30:00	39032	39182	39015	39129	7018	115905045	0
2009.01.19	16:00:00	39133	39183	39004	39004	6978	96304789	0
2009.01.19	16:30:00	39014	39053	38908	38908	7032	91563416	0
2009.01.19	17:00:00	38879	39073	38879	39003	5993	72099051	0
2009.01.19	17:30:00	39001	39024	38840	38894	7565	104164207	0
2009.01.19	18:00:00	38893	38893	38828	38828	1689	78099299	0
2009.01.20	11:00:00	38828	38828	38471	38650	10610	146912574	0
2009.01.20	11:30:00	38644	39174	38644	39000	13196	162207374	0
2009.01.20	12:00:00	39012	39077	38877	39048	8524	124924274	0
2009.01.20	12:30:00	39138	39138	38442	38492	21760	336331636	0
2009.01.20	13:00:00	38444	38736	38362	38709	14216	198655344	0
2009.01.20	13:30:00	38696	38708	38334	38334	9632	109215396	0
2009.01.20	14:00:00	38349	38478	38147	38147	12119	123474900	0
2009.01.20	14:30:00	38104	38377	38100	38273	10167	128054996	0
2009.01.20	15:00:00	38286	38560	38133	38133	11340	167161116	0
2009.01.20	15:30:00	38076	38328	38064	38253	9581	129246737	0
2009.01.20	16:00:00	38246	38374	37950	38180	12949	169372001	0
2009.01.20	16:30:00	38176	38176	37798	37798	12667	167917245	0
2009.01.20	17:00:00	37750	37805	37332	37548	15651	226017733	0
2009.01.20	17:30:00	37531	37629	37331	37474	12099	157905160	0
2009.01.20	18:00:00	37472	37472	37272	37272	2910	143369218	0
2009.01.21	11:00:00	37279	37735	37279	37651	10080	171415355	0
2009.01.21	11:30:00	37649	37826	37641	37775	9776	180688371	0
2009.01.21	12:00:00	37783	37979	37778	37979	11912	195909108	0
2009.01.21	12:30:00	37957	38110	37757	37966	22915	322364624	0
2009.01.21	13:00:00	37989	38147	37819	37819	16071	228974647	0
2009.01.21	13:30:00	37824	37873	37337	37363	13615	167350897	0
2009.01.21	14:00:00	37355	37639	37355	37583	12318	150044633	0
2009.01.21	14:30:00	37608	37859	37606	37724	11884	161479704	0
2009.01.21	15:00:00	37723	37893	37664	37738	11187	145307089	0
2009.01.21	15:30:00	37703	37828	37556	37666	11241	130905961	0
2009.01.21	16:00:00	37672	37825	37652	37661	11644	154566191	0
2009.01.21	16:30:00	37661	37997	37661	37997	12868	221050150	0
2009.01.21	17:00:00	38005	38129	37930	38108	13428	201963267	0
2009.01.21	17:30:00	38138	38543	38128	38543	16615	376990145	0
2009.01.22	11:00:00	38543	38845	38448	38448	11686	190014422	0
2009.01.22	11:30:00	38384	38548	38060	38117	13675	225073775	0
2009.01.22	12:00:00	38125	38128	37857	37884	11383	198099164	0
2009.01.22	12:30:00	37891	38125	37801	37955	17429	267358180	0
2009.01.22	13:00:00	37970	38101	37821	37881	15815	232362641	0
2009.01.22	13:30:00	37859	37859	37646	37673	12466	167513475	0
2009.01.22	14:00:00	37632	37632	37442	37493	12368	200540952	0
2009.01.22	14:30:00	37469	37509	37255	37309	12889	211503339	0
2009.01.22	15:00:00	37299	37566	37295	37566	10043	149869729	0
2009.01.22	15:30:00	37553	37714	37495	37582	11089	156342562	0
2009.01.22	16:00:00	37566	37768	37458	37600	12485	200114547	0
2009.01.22	16:30:00	37530	37805	37456	37804	12606	207878017	0
2009.01.22	17:00:00	37823	38336	37797	38124	19709	322161440	0
2009.01.22	17:30:00	38103	38317	37880	37894	14989	350568150	0
2009.01.23	11:00:00	37891	37891	36869	36869	10315	176713230	0
2009.01.23	11:30:00	36848	37063	36804	36889	8490	148849904	0
2009.01.23	12:00:00	36872	36903	36823	36842	8686	116379290	0
2009.01.23	12:30:00	36818	37128	36744	37004	15880	214240060	0
2009.01.23	13:00:00	37000	37471	37000	37420	10942	153882508	0
2009.01.23	13:30:00	37374	37374	37062	37203	7487	96400741	0
