<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.11.17	11:00:00	51740	52223	51714	52140	69986	461890474	0
2014.11.17	12:00:00	52195	52208	51667	51799	78745	526790501	0
2014.11.17	13:00:00	51778	51800	51478	51532	72422	513716328	0
2014.11.17	14:00:00	51549	51549	51242	51348	75150	416802181	0
2014.11.17	15:00:00	51346	51378	51047	51197	97429	622157657	0
2014.11.17	16:00:00	51185	51369	51062	51257	130371	1188242904	0
2014.11.18	10:00:00	51257	51688	51257	51262	55208	423702785	0
2014.11.18	11:00:00	51254	51540	51067	51480	92965	611132202	0
2014.11.18	12:00:00	51526	51602	51125	51208	132043	773179282	0
2014.11.18	13:00:00	51199	51450	51149	51402	119593	639210258	0
2014.11.18	14:00:00	51394	51730	51391	51643	118073	679119060	0
2014.11.18	15:00:00	51624	52054	51624	52026	151410	843499456	0
2014.11.18	16:00:00	52042	52122	51849	52062	162413	1448339654	0
2014.11.19	10:00:00	52062	52804	52032	52772	83031	639104841	0
2014.11.19	11:00:00	52784	52945	52673	52860	93418	699991146	0
2014.11.19	12:00:00	52851	53339	52835	53008	171160	1155763603	0
2014.11.19	13:00:00	53016	53028	52478	52782	101649	627863261	0
2014.11.19	14:00:00	52759	52876	52652	52832	105854	678738817	0
2014.11.19	15:00:00	52814	52814	52490	52621	113288	638248505	0
2014.11.19	16:00:00	52649	53403	52506	53403	192895	2199323610	0
2014.11.21	10:00:00	53403	54420	53403	54290	109862	1238803303	0
2014.11.21	11:00:00	54331	54492	54330	54412	112277	967716174	0
2014.11.21	12:00:00	54492	54946	54385	54946	184096	1180823448	0
2014.11.21	13:00:00	54944	55099	54678	54880	147863	973402615	0
2014.11.21	14:00:00	54891	54891	54442	54574	139518	1066723158	0
2014.11.21	15:00:00	54564	55340	54279	54987	208688	1488834484	0
2014.11.21	16:00:00	54995	56214	54995	56084	388614	3648706130	0
2014.11.24	10:00:00	56086	57359	56086	56285	125993	1261519106	0
2014.11.24	11:00:00	56342	56442	55956	56255	122517	899907380	0
2014.11.24	12:00:00	56235	56366	55524	55787	149350	1027037946	0
2014.11.24	13:00:00	55781	56474	55704	56098	176509	1052348652	0
2014.11.24	14:00:00	56089	56244	55563	55598	113869	714212948	0
2014.11.24	15:00:00	55576	55799	55374	55465	121170	719076477	0
2014.11.24	16:00:00	55506	55664	55292	55407	147663	1471278629	0
2014.11.25	10:00:00	55410	56387	55410	56251	70247	790880931	0
2014.11.25	11:00:00	56241	56373	56080	56103	76165	759740434	0
2014.11.25	12:00:00	56100	56324	55902	56089	127114	892269698	0
2014.11.25	13:00:00	56078	56090	55366	55463	136972	891262212	0
2014.11.25	14:00:00	55421	55668	55204	55252	112669	733693225	0
2014.11.25	15:00:00	55287	55734	55287	55427	113287	700565675	0
2014.11.25	16:00:00	55456	55623	55357	55561	131580	2545953079	0
2014.11.26	10:00:00	55561	56100	55561	55829	51625	495192301	0
2014.11.26	11:00:00	55793	55793	55445	55641	67871	616129394	0
2014.11.26	12:00:00	55650	55713	55307	55432	82012	721318280	0
2014.11.26	13:00:00	55419	55594	55303	55401	79591	552149578	0
2014.11.26	14:00:00	55411	55618	55365	55490	77216	512393810	0
2014.11.26	15:00:00	55490	55490	55095	55173	89698	609174738	0
2014.11.26	16:00:00	55156	55210	54977	55098	125022	1337698017	0
2014.11.27	10:00:00	55100	55616	55093	55598	24081	239063536	0
2014.11.27	11:00:00	55589	55752	55505	55602	36466	296158355	0
2014.11.27	12:00:00	55599	56065	55595	55829	59595	492604705	0
2014.11.27	13:00:00	55824	55891	55672	55712	44940	371751804	0
2014.11.27	14:00:00	55715	55744	55180	55247	63452	507509893	0
2014.11.27	15:00:00	55245	55625	54656	54865	90097	743429094	0
2014.11.27	16:00:00	54860	55475	54593	54721	103813	1148272862	0
2014.11.28	10:00:00	54731	55208	54685	55086	40778	410058367	0
2014.11.28	11:00:00	55028	55345	55028	55196	56124	418520185	0
2014.11.28	12:00:00	55218	55436	54986	55167	86098	606459358	0
2014.11.28	13:00:00	55157	55157	54726	54918	64995	436438194	0
2014.11.28	14:00:00	54936	55021	54809	54809	61757	355505580	0
2014.11.28	15:00:00	54834	55001	54725	54867	83491	527600073	0
2014.11.28	16:00:00	54868	55096	54664	54664	97056	1546754885	0
2014.12.01	10:00:00	54719	54719	53889	54154	42013	332945812	0
2014.12.01	11:00:00	54167	54254	53457	53499	83859	499126115	0
2014.12.01	12:00:00	53476	53478	52248	52445	178485	1151504305	0
2014.12.01	13:00:00	52475	52682	52342	52368	141492	921731537	0
2014.12.01	14:00:00	52372	52612	52156	52518	161612	929299994	0
2014.12.01	15:00:00	52496	52659	52401	52590	139333	788698707	0
2014.12.01	16:00:00	52572	52590	52163	52277	171862	1738972189	0
2014.12.02	10:00:00	52278	52640	51650	51893	63933	557292926	0
2014.12.02	11:00:00	51916	52230	51861	52189	74334	488880899	0
2014.12.02	12:00:00	52223	52402	51965	52196	97686	638722644	0
2014.12.02	13:00:00	52148	52351	51927	52351	99003	544186856	0
2014.12.02	14:00:00	52315	52354	52035	52255	113884	717643910	0
2014.12.02	15:00:00	52262	52365	52067	52156	106289	659357120	0
2014.12.02	16:00:00	52179	52186	51471	51612	142348	1443383813	0
2014.12.03	10:00:00	51611	52101	51611	51991	40161	341351646	0
2014.12.03	11:00:00	51990	52156	51934	52022	42431	324011162	0
2014.12.03	12:00:00	52024	52297	51834	52240	76064	683550533	0
2014.12.03	13:00:00	52269	52471	52165	52353	76158	527024867	0
2014.12.03	14:00:00	52362	52422	52104	52363	80076	526775383	0
2014.12.03	15:00:00	52326	52435	52254	52298	75731	490393315	0
2014.12.03	16:00:00	52296	52365	52117	52320	112487	1159988310	0
2014.12.04	10:00:00	52320	52539	51794	51813	59645	637259927	0
2014.12.04	11:00:00	51809	51941	51302	51351	82070	532952922	0
2014.12.04	12:00:00	51562	51876	51520	51556	81409	634768730	0
2014.12.04	13:00:00	51541	51606	51074	51130	88529	549728579	0
2014.12.04	14:00:00	51140	51397	51115	51352	71822	427930248	0
2014.12.04	15:00:00	51359	51551	51325	51451	83418	496817128	0
2014.12.04	16:00:00	51462	51554	51359	51427	104870	1107001142	0
2014.12.05	10:00:00	51427	51831	51336	51436	39798	361562971	0
2014.12.05	11:00:00	51404	51766	51164	51459	72721	529747866	0
2014.12.05	12:00:00	51425	51524	51274	51435	76765	479787605	0
2014.12.05	13:00:00	51436	51514	51410	51467	60524	358748363	0
2014.12.05	14:00:00	51468	51822	51396	51804	69376	447029742	0
2014.12.05	15:00:00	51787	52011	51716	51860	105372	582756504	0
2014.12.05	16:00:00	51838	52024	51733	51993	108219	982339253	0
2014.12.08	10:00:00	51993	51993	51553	51748	33347	345517896	0
2014.12.08	11:00:00	51729	51750	51579	51658	33019	398369060	0
2014.12.08	12:00:00	51639	51738	51310	51362	65671	434309158	0
2014.12.08	13:00:00	51376	51413	51089	51134	61170	333639540	0
2014.12.08	14:00:00	51108	51182	50871	50883	94265	534397258	0
2014.12.08	15:00:00	50882	51085	50601	50689	107892	617357706	0
2014.12.08	16:00:00	50681	50681	50016	50274	182189	1569337208	0
2014.12.09	10:00:00	50251	50260	49668	49987	56790	585480785	0
2014.12.09	11:00:00	49994	50223	49901	49917	74049	514116683	0
2014.12.09	12:00:00	49948	50095	49574	49882	115039	780010768	0
2014.12.09	13:00:00	49861	50000	49396	49602	118366	744340864	0
2014.12.09	14:00:00	49605	50046	49600	50032	103558	644332298	0
2014.12.09	15:00:00	50084	50170	49875	49960	103433	564221328	0
2014.12.09	16:00:00	50011	50237	49959	50122	125001	901121493	0
2014.12.09	17:00:00	50122	50195	50122	50193	8329	655451289	0
2014.12.10	10:00:00	50192	50192	49796	49986	43300	356644619	0
2014.12.10	11:00:00	49968	50148	49898	49936	49011	312347526	0
2014.12.10	12:00:00	49921	50060	49536	49585	78118	483863994	0
2014.12.10	13:00:00	49588	49678	49362	49640	101025	567438753	0
2014.12.10	14:00:00	49612	49749	49487	49487	86986	416151910	0
2014.12.10	15:00:00	49481	49665	49297	49565	113904	667152654	0
2014.12.10	16:00:00	49566	49778	49492	49548	131780	1376185473	0
2014.12.10	17:00:00	49548	49548	49548	49548	134	1851186	0
2014.12.11	10:00:00	49549	49766	49410	49488	50497	447058666	0
2014.12.11	11:00:00	49495	49658	49198	49240	73189	527426607	0
2014.12.11	12:00:00	49236	49307	48809	49117	110428	688361851	0
2014.12.11	13:00:00	49121	49232	49022	49155	79085	527805940	0
2014.12.11	14:00:00	49163	49252	49100	49252	82533	558085788	0
2014.12.11	15:00:00	49254	49653	49249	49621	96754	699385397	0
2014.12.11	16:00:00	49619	49946	49474	49862	128931	1609618304	0
2014.12.12	10:00:00	49861	49861	49147	49573	47147	349660358	0
2014.12.12	11:00:00	49578	49717	49219	49275	73702	448170003	0
2014.12.12	12:00:00	49288	49292	48902	48939	97131	652208206	0
2014.12.12	13:00:00	48885	48885	48470	48504	114918	720120464	0
2014.12.12	14:00:00	48497	48593	48282	48342	113241	566486331	0
2014.12.12	15:00:00	48341	48624	48215	48215	130206	674722849	0
2014.12.12	16:00:00	48152	48183	47973	48002	190607	1784495807	0
2014.12.15	10:00:00	48002	48401	48002	48065	46641	351424058	0
2014.12.15	11:00:00	48068	48127	47899	48091	59751	361382234	0
2014.12.15	12:00:00	48089	48254	47673	47697	125765	778993612	0
2014.12.15	13:00:00	47708	47708	46856	46922	171227	1062770834	0
2014.12.15	14:00:00	46899	46903	46410	46488	167151	1008012976	0
2014.12.15	15:00:00	46500	47169	46486	47169	169326	913986633	0
2014.12.15	16:00:00	47168	47237	46805	47019	181894	1684042624	0
2014.12.16	10:00:00	47016	47016	45853	46839	100170	798702894	0
2014.12.16	11:00:00	46849	47306	46715	46938	109067	762001762	0
2014.12.16	12:00:00	46891	46924	46124	46567	184408	1112270922	0
2014.12.16	13:00:00	46593	46832	46243	46827	137322	879305128	0
2014.12.16	14:00:00	46806	47595	46806	47216	124185	805193203	0
2014.12.16	15:00:00	47271	47472	46963	46963	139950	862440451	0
2014.12.16	16:00:00	46987	47053	46769	47008	192320	1951632028	0
2014.12.17	10:00:00	47008	47643	47008	47445	56219	484877345	0
2014.12.17	11:00:00	47468	47566	47368	47516	64496	528312324	0
2014.12.17	12:00:00	47513	48156	47410	48087	129324	936582904	0
2014.12.17	13:00:00	48144	48432	47995	48432	136403	911372484	0
2014.12.17	14:00:00	48486	49005	48486	48941	271209	1552345807	0
2014.12.17	15:00:00	48934	49258	48934	49098	297665	1587115308	0
2014.12.17	16:00:00	49152	49237	48403	48714	295123	2375930348	0
2014.12.18	10:00:00	48714	49543	48714	49393	80235	563558953	0
2014.12.18	11:00:00	49390	49460	49163	49260	76158	453777711	0
2014.12.18	12:00:00	49289	49565	48845	49048	110420	671963545	0
2014.12.18	13:00:00	49085	49170	48610	48696	99173	619041864	0
2014.12.18	14:00:00	48672	48773	48502	48582	99628	681553114	0
2014.12.18	15:00:00	48555	48777	48449	48777	118723	750806696	0
2014.12.18	16:00:00	48787	48808	48296	48496	142441	1292963621	0
2014.12.19	10:00:00	48492	49177	48435	48992	47196	393138467	0
2014.12.19	11:00:00	49004	49207	48889	48921	57419	414720543	0
2014.12.19	12:00:00	48934	49314	48770	49314	93451	651785350	0
2014.12.19	13:00:00	49305	49346	49065	49197	89418	574123405	0
2014.12.19	14:00:00	49205	49316	49026	49309	89389	553063198	0
2014.12.19	15:00:00	49297	49297	49072	49204	107023	591695251	0
2014.12.19	16:00:00	49207	49658	49200	49651	129787	1635604087	0
2014.12.22	10:00:00	49651	49841	49432	49628	36251	325123921	0
2014.12.22	11:00:00	49628	49636	49128	49455	49048	336333752	0
2014.12.22	12:00:00	49425	49678	49301	49301	78230	525589444	0
2014.12.22	13:00:00	49321	49464	49105	49360	105165	512258694	0
2014.12.22	14:00:00	49368	49452	49159	49253	87321	448543930	0
2014.12.22	15:00:00	49252	49501	49199	49470	88393	339634640	0
2014.12.22	16:00:00	49480	50121	49480	50121	135504	1187038531	0
2014.12.23	10:00:00	50121	50309	49815	50168	39869	313172572	0
2014.12.23	11:00:00	50163	50273	50077	50273	42902	256679731	0
2014.12.23	12:00:00	50268	50493	50170	50289	72425	518757513	0
2014.12.23	13:00:00	50246	50485	49921	50414	84558	524922299	0
2014.12.23	14:00:00	50446	50509	50143	50268	80776	369633155	0
2014.12.23	15:00:00	50271	50758	50209	50712	92146	586129601	0
2014.12.23	16:00:00	50702	50890	50546	50890	95951	1047746637	0
2014.12.26	10:00:00	50891	50891	50481	50675	22676	177978960	0
2014.12.26	11:00:00	50680	50716	50548	50606	25244	177479502	0
2014.12.26	12:00:00	50618	50920	50618	50920	41523	317351021	0
2014.12.26	13:00:00	50912	50973	50739	50789	38658	238778712	0
2014.12.26	14:00:00	50792	50856	50594	50613	35823	187753051	0
2014.12.26	15:00:00	50620	50658	50377	50446	44306	245835589	0
2014.12.26	16:00:00	50450	50462	49914	50093	78409	437747433	0
2014.12.26	17:00:00	50093	50145	50093	50145	5544	328231510	0
2014.12.29	10:00:00	50145	50386	50008	50285	35646	238402485	0
2014.12.29	11:00:00	50313	50424	50208	50298	31791	272688031	0
2014.12.29	12:00:00	50292	50576	50130	50576	51927	333240229	0
2014.12.29	13:00:00	50526	50687	50352	50660	50072	264361495	0
2014.12.29	14:00:00	50645	50857	50639	50751	59603	322111109	0
2014.12.29	15:00:00	50753	50885	50646	50813	70309	427733619	0
2014.12.29	16:00:00	50782	50903	50538	50594	86359	874445525	0
2014.12.30	10:00:00	50601	50785	50550	50662	30059	224725328	0
2014.12.30	11:00:00	50666	50841	50663	50787	32275	252791939	0
2014.12.30	12:00:00	50785	50785	50238	50238	57633	406589310	0
2014.12.30	13:00:00	50224	50448	50015	50427	54693	341796859	0
2014.12.30	14:00:00	50376	50478	50262	50279	51104	312280382	0
2014.12.30	15:00:00	50286	50494	50286	50407	63840	483169306	0
2014.12.30	16:00:00	50404	50404	49993	50007	125064	2460916614	0
2015.01.02	10:00:00	50005	50005	49415	49532	41747	264478861	0
2015.01.02	11:00:00	49492	49651	49385	49587	54921	319982373	0
2015.01.02	12:00:00	49593	49750	48913	48951	104663	628594303	0
2015.01.02	13:00:00	48976	49084	48823	49059	98561	524217714	0
2015.01.02	14:00:00	49016	49115	48347	48526	121399	634106026	0
2015.01.02	15:00:00	48512	48678	48408	48497	104056	526764152	0
2015.01.02	16:00:00	48514	48528	48345	48446	95160	553754950	0
2015.01.02	17:00:00	48453	48512	48440	48512	11152	1036683718	0
2015.01.05	10:00:00	48512	48512	47345	47575	73253	533006371	0
2015.01.05	11:00:00	47525	47651	47360	47377	85583	516042215	0
2015.01.05	12:00:00	47390	47498	47264	47450	113083	644272243	0
2015.01.05	13:00:00	47492	47699	47391	47653	112284	806044841	0
2015.01.05	14:00:00	47626	47959	47608	47844	141019	780221629	0
2015.01.05	15:00:00	47876	47890	47606	47700	152841	769526729	0
2015.01.05	16:00:00	47657	47747	47415	47480	150523	793041649	0
2015.01.05	17:00:00	47482	47539	47482	47517	9845	603811218	0
2015.01.06	10:00:00	47517	47882	47383	47882	70135	603258157	0
2015.01.06	11:00:00	47890	47921	47529	47753	81067	580862950	0
2015.01.06	12:00:00	47758	48061	47712	47839	100027	658680274	0
2015.01.06	13:00:00	47806	47807	47496	47589	107576	603649301	0
2015.01.06	14:00:00	47576	47764	47440	47519	115145	663261147	0
2015.01.06	15:00:00	47534	47699	47356	47677	146969	804499169	0
2015.01.06	16:00:00	47676	47874	47338	47874	170494	1173074339	0
2015.01.06	17:00:00	47873	48001	47872	48001	8915	1462904318	0
2015.01.07	10:00:00	48006	48754	48006	48737	81133	751787717	0
2015.01.07	11:00:00	48769	49015	48678	48888	89616	677790734	0
2015.01.07	12:00:00	48894	49361	48894	49068	139909	932619892	0
2015.01.07	13:00:00	49086	49557	49086	49375	142622	771672134	0
2015.01.07	14:00:00	49352	49583	49233	49548	130063	751426057	0
2015.01.07	15:00:00	49539	49882	49539	49698	170428	1052397638	0
2015.01.07	16:00:00	49685	49780	49463	49463	149290	1437097896	0
2015.01.08	10:00:00	49463	49964	49017	49147	67746	563477124	0
2015.01.08	11:00:00	49162	49486	49155	49421	69474	510423942	0
2015.01.08	12:00:00	49420	49888	49378	49837	96768	737133237	0
2015.01.08	13:00:00	49857	50261	49857	50167	95761	750900319	0
2015.01.08	14:00:00	50175	50211	49847	49924	84426	595831667	0
2015.01.08	15:00:00	49967	50038	49774	50005	100638	663232720	0
2015.01.08	16:00:00	50007	50012	49810	49943	122350	1187798168	0
2015.01.09	10:00:00	49955	49955	49116	49256	44861	344301486	0
2015.01.09	11:00:00	49237	49497	49172	49214	61284	412022331	0
2015.01.09	12:00:00	49218	49375	48961	49036	74223	533389311	0
2015.01.09	13:00:00	49015	49193	48971	49115	69121	428609774	0
2015.01.09	14:00:00	49090	49090	48723	48724	89400	711040485	0
2015.01.09	15:00:00	48713	48770	48501	48702	104579	732419403	0
2015.01.09	16:00:00	48697	49010	48659	48842	119467	1183077303	0
2015.01.12	10:00:00	48840	48840	48176	48301	62028	482962626	0
2015.01.12	11:00:00	48318	48433	48069	48201	65733	469405653	0
2015.01.12	12:00:00	48201	48282	47995	48014	88814	609881372	0
2015.01.12	13:00:00	48045	48237	47973	48237	83327	482950031	0
2015.01.12	14:00:00	48258	48298	48074	48242	97012	651154595	0
2015.01.12	15:00:00	48229	48306	48059	48134	132984	744861495	0
2015.01.12	16:00:00	48132	48223	47956	48140	132605	1214849860	0
2015.01.13	10:00:00	48144	48939	48136	48785	62279	550606627	0
2015.01.13	11:00:00	48789	48811	48447	48545	78788	613531342	0
2015.01.13	12:00:00	48521	48687	48278	48624	115988	783235995	0
2015.01.13	13:00:00	48635	48771	48537	48644	92935	614848535	0
2015.01.13	14:00:00	48637	48811	48546	48676	100193	583359853	0
2015.01.13	15:00:00	48677	48741	48363	48380	120079	887978041	0
2015.01.13	16:00:00	48344	48431	48133	48164	146033	892303629	0
2015.01.13	17:00:00	48164	48165	48042	48042	7395	729212088	0
2015.01.14	10:00:00	48038	48038	47372	47837	73318	663364771	0
2015.01.14	11:00:00	47824	48033	47697	47818	92132	645371562	0
2015.01.14	12:00:00	47858	48190	47753	48070	121305	828882700	0
2015.01.14	13:00:00	48075	48281	48061	48151	96904	642851150	0
2015.01.14	14:00:00	48148	48152	47910	47984	90573	538247795	0
2015.01.14	15:00:00	47997	48077	47667	47683	125457	780096787	0
2015.01.14	16:00:00	47713	47798	47588	47682	152947	863403937	0
2015.01.14	17:00:00	47696	47706	47639	47646	6541	493195090	0
2015.01.15	10:00:00	47648	48659	47648	48558	82095	821471809	0
2015.01.15	11:00:00	48564	48842	48406	48840	101025	1041671127	0
2015.01.15	12:00:00	48827	48853	48357	48454	100758	653431518	0
2015.01.15	13:00:00	48464	48651	48366	48420	93732	554968246	0
2015.01.15	14:00:00	48421	48422	48199	48236	104479	599425901	0
2015.01.15	15:00:00	48232	48412	48032	48067	137264	771637724	0
2015.01.15	16:00:00	48052	48224	48005	48026	142266	1527762612	0
2015.01.16	10:00:00	48028	48433	48028	48375	57738	514570107	0
2015.01.16	11:00:00	48381	48779	48362	48709	68916	449532014	0
2015.01.16	12:00:00	48691	48937	48593	48791	126842	910533306	0
2015.01.16	13:00:00	48779	49264	48779	49189	150287	877324971	0
2015.01.16	14:00:00	49198	49198	48874	48877	110185	715474748	0
2015.01.16	15:00:00	48888	49059	48839	49033	109036	610263515	0
2015.01.16	16:00:00	49035	49124	48913	49017	126349	1190917532	0
2015.01.19	10:00:00	49009	49009	48555	48592	37280	228789616	0
2015.01.19	11:00:00	48594	48818	48581	48697	44562	278120026	0
2015.01.19	12:00:00	48709	48758	48636	48674	48920	400775220	0
2015.01.19	13:00:00	48682	48742	48615	48637	44032	220433281	0
2015.01.19	14:00:00	48641	48641	48498	48597	63392	293073119	0
2015.01.19	15:00:00	48583	48687	48324	48357	80845	412498252	0
2015.01.19	16:00:00	48364	48388	47503	47758	162523	1265354658	0
2015.01.20	10:00:00	47759	48582	47759	48519	52753	480964737	0
2015.01.20	11:00:00	48540	48687	48427	48656	70086	460428816	0
2015.01.20	12:00:00	48647	48680	48395	48491	88406	647735523	0
2015.01.20	13:00:00	48500	48619	48377	48426	74160	462125052	0
2015.01.20	14:00:00	48433	48438	47935	47981	82518	598867727	0
2015.01.20	15:00:00	47994	48079	47730	47740	99863	627269099	0
2015.01.20	16:00:00	47749	47940	47619	47877	120478	1171025826	0
2015.01.21	10:00:00	47888	48366	47888	48256	45121	413557085	0
2015.01.21	11:00:00	48255	48353	47992	48026	59574	441881503	0
2015.01.21	12:00:00	48014	48710	47991	48663	110919	866423010	0
2015.01.21	13:00:00	48680	49194	48660	49124	137150	854242585	0
2015.01.21	14:00:00	49164	49267	49060	49193	119262	623098364	0
2015.01.21	15:00:00	49177	49329	49029	49233	129094	831322020	0
2015.01.21	16:00:00	49215	49239	49078	49176	129077	805492733	0
2015.01.21	17:00:00	49176	49228	49176	49224	6575	520995564	0
2015.01.22	10:00:00	49227	49936	49227	49758	72944	650586328	0
2015.01.22	11:00:00	49763	50281	49671	49951	98840	908528341	0
2015.01.22	12:00:00	49892	50127	49448	49620	128061	1039897428	0
2015.01.22	13:00:00	49648	49933	49646	49823	107153	722033423	0
2015.01.22	14:00:00	49840	49840	49316	49344	116013	850936318	0
2015.01.22	15:00:00	49350	49626	49319	49504	105194	705479071	0
2015.01.22	16:00:00	49520	49598	49312	49443	132829	2000845554	0
2015.01.23	10:00:00	49432	49523	49096	49340	53769	488249784	0
2015.01.23	11:00:00	49346	49445	49173	49245	60061	417898412	0
2015.01.23	12:00:00	49225	49225	48784	48784	86749	722749514	0
2015.01.23	13:00:00	48806	48914	48658	48848	83627	469433614	0
2015.01.23	14:00:00	48838	48978	48670	48978	82861	512263036	0
2015.01.23	15:00:00	48990	48990	48749	48835	103518	555050995	0
2015.01.23	16:00:00	48835	48835	48496	48775	131410	1323436283	0
2015.01.26	10:00:00	48712	48712	48004	48148	66276	421230248	0
2015.01.26	11:00:00	48121	48304	48076	48304	55843	359127262	0
2015.01.26	12:00:00	48317	48389	48165	48306	84196	517240154	0
2015.01.26	13:00:00	48307	48576	48279	48470	74629	421577150	0
2015.01.26	14:00:00	48458	48483	48317	48346	79626	490570899	0
2015.01.26	15:00:00	48362	48661	48362	48570	92331	565751810	0
2015.01.26	16:00:00	48555	48617	48374	48577	131290	1189387492	0
2015.01.27	10:00:00	48577	48577	47626	47782	77132	446206886	0
2015.01.27	11:00:00	47792	47888	47639	47639	79532	407616500	0
2015.01.27	12:00:00	47652	47652	47352	47586	115296	654531601	0
2015.01.27	13:00:00	47583	47846	47572	47823	81264	441288664	0
2015.01.27	14:00:00	47787	48533	47779	48476	102111	670887547	0
2015.01.27	15:00:00	48462	48864	48344	48691	126875	851188083	0
2015.01.27	16:00:00	48677	48717	48449	48476	149190	759355222	0
2015.01.27	17:00:00	48418	48591	48418	48591	5994	636778533	0
2015.01.28	10:00:00	48589	48589	47550	47838	96209	761879256	0
2015.01.28	11:00:00	47841	47878	47579	47579	82778	523413964	0
2015.01.28	12:00:00	47573	47900	47555	47629	104912	727098822	0
2015.01.28	13:00:00	47599	48131	47583	48010	88984	572318962	0
2015.01.28	14:00:00	48050	48206	47836	47911	90288	512420042	0
2015.01.28	15:00:00	47898	48080	47790	47792	84710	536532343	0
2015.01.28	16:00:00	47809	47900	47695	47695	117348	1450149287	0
2015.01.29	10:00:00	47696	47846	47247	47306	59446	549391876	0
2015.01.29	11:00:00	47301	47456	47007	47456	71960	872824412	0
2015.01.29	12:00:00	47467	47894	47461	47646	119234	728089906	0
2015.01.29	13:00:00	47692	47693	47375	47493	99707	565204564	0
2015.01.29	14:00:00	47489	47614	47231	47428	107440	649378428	0
2015.01.29	15:00:00	47422	47579	47312	47579	134534	801180043	0
2015.01.29	16:00:00	47634	47843	47547	47762	180699	1681159415	0
2015.01.30	10:00:00	47759	47759	46694	46792	97331	779688794	0
2015.01.30	11:00:00	46778	46798	46534	46571	107758	654077768	0
2015.01.30	12:00:00	46580	47110	46484	47087	142807	911780449	0
2015.01.30	13:00:00	47064	47145	46888	47062	116557	714050739	0
2015.01.30	14:00:00	47067	47089	46661	46756	112630	584520608	0
2015.01.30	15:00:00	46753	46957	46721	46751	131261	767397139	0
2015.01.30	16:00:00	46776	46908	46639	46908	184022	2275206269	0
2015.02.02	10:00:00	46933	47378	46933	47039	52466	478402361	0
2015.02.02	11:00:00	47048	47078	46823	46916	74561	502984999	0
2015.02.02	12:00:00	46924	47316	46760	47260	101286	629030703	0
2015.02.02	13:00:00	47252	47470	47084	47384	100827	607948888	0
2015.02.02	14:00:00	47337	47616	47274	47555	96110	591801168	0
2015.02.02	15:00:00	47548	47684	47436	47621	106503	619904951	0
2015.02.02	16:00:00	47590	47682	47549	47651	120320	1086963603	0
2015.02.03	10:00:00	47664	48650	47664	48352	73340	767241662	0
2015.02.03	11:00:00	48326	48855	48264	48643	129826	1140006748	0
2015.02.03	12:00:00	48607	48699	48524	48649	114565	825039643	0
2015.02.03	13:00:00	48627	48877	48443	48808	103309	689830468	0
2015.02.03	14:00:00	48790	48993	48732	48941	97460	574235426	0
2015.02.03	15:00:00	48943	48952	48768	48768	128389	817510594	0
2015.02.03	16:00:00	48745	48991	48651	48964	144133	1387046431	0
2015.02.04	10:00:00	48965	49699	48965	49222	85192	750846741	0
2015.02.04	11:00:00	49235	49243	48503	48692	121795	995280978	0
2015.02.04	12:00:00	48655	48806	48214	48806	133647	1046100488	0
2015.02.04	13:00:00	48816	49261	48815	49175	119399	819216562	0
2015.02.04	14:00:00	49181	49560	49108	49560	118320	743790895	0
2015.02.04	15:00:00	49578	49718	49381	49492	143802	1087443180	0
2015.02.04	16:00:00	49484	49495	49277	49301	140872	1425333101	0
2015.02.05	10:00:00	49299	49464	49058	49124	61121	613340303	0
2015.02.05	11:00:00	49121	49261	49020	49135	74114	629339170	0
2015.02.05	12:00:00	49157	49505	49067	49268	107783	845869703	0
2015.02.05	13:00:00	49275	49816	49275	49634	106053	777874803	0
2015.02.05	14:00:00	49628	49686	49527	49625	109295	640244074	0
2015.02.05	15:00:00	49622	49708	49445	49469	118059	753348400	0
2015.02.05	16:00:00	49471	49471	49230	49234	152832	1645892733	0
2015.02.06	10:00:00	49231	49231	48402	48510	90255	795269153	0
2015.02.06	11:00:00	48501	48528	48209	48482	120018	987375366	0
2015.02.06	12:00:00	48482	48870	48463	48745	140188	860659475	0
2015.02.06	13:00:00	48754	48813	48547	48590	118533	664084596	0
2015.02.06	14:00:00	48600	48704	48504	48594	115343	618573979	0
2015.02.06	15:00:00	48610	48674	48426	48502	144491	907125974	0
2015.02.06	16:00:00	48504	48792	48397	48792	175988	1495239176	0
2015.02.09	10:00:00	48792	48792	48416	48683	60874	476510071	0
2015.02.09	11:00:00	48704	48788	48562	48655	77222	562124146	0
2015.02.09	12:00:00	48658	49108	48629	49086	102772	743415617	0
2015.02.09	13:00:00	49097	49482	49073	49273	108213	762632840	0
2015.02.09	14:00:00	49261	49522	49261	49372	115439	677241873	0
2015.02.09	15:00:00	49387	49413	49236	49236	112768	629517482	0
2015.02.09	16:00:00	49240	49393	49100	49383	137862	1259405079	0
2015.02.10	10:00:00	49359	49799	49207	49360	76605	591350417	0
2015.02.10	11:00:00	49369	49607	49300	49377	64270	503247405	0
2015.02.10	12:00:00	49399	49472	48993	49077	106466	692141472	0
2015.02.10	13:00:00	49093	49252	48970	49252	83950	541923941	0
2015.02.10	14:00:00	49229	49229	48940	49125	95030	549904438	0
2015.02.10	15:00:00	49135	49170	48725	48738	113144	802111433	0
